Drug,Y
FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)c2ccccc2-c2ccc(cc2)C(F)(F)F)c2ccccc2-c2ccccc12,0.490726816
CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(N)=O,0.460395773
CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1,-0.037185097
CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc1cccc(C)c1,0.406089245
COc1ccc2C[C@H]3N(C)CCc4cc(OC)c(Oc5c6OCOc6cc6CCN(C)[C@@H](Cc7ccc(Oc1c2)cc7)c56)cc34,0.043747422
C\C=C(\C)C(=O)O[C@H]1C(C)=C[C@@]23[C@H](C)C[C@@H]4[C@H]([C@H](C=C(CO)[C@@H](O)[C@]12O)C3=O)C4(C)C,-1.872177719
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,-0.62531847
CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3[C@@H](Cc4c[nH]c5cccc3c45)N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,-0.888171496
Cn1cc(C2=C(C(=O)NC2=O)c2cn(C3CCN(Cc4ccccn4)CC3)c3ccccc23)c2ccccc12,0.860328641
CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3OCOc3c2)C1=O,-0.152441729
CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,0.295565062
CN1c2ccc(Cl)cc2C(=NC(O)C1=O)c1ccccc1,0.336522265
O=S(=O)(c1ccccc1)c1cnc2c(cccc2c1)N1CCNCC1,0.273370515
Oc1ccc(cc1)-c1coc2cc(O)cc(O)c2c1=O,0.174345619
C(Nc1ccccn1)c1ccc(CNc2ccccn2)cc1,-0.097969815
CC#C[C@@H](CC(O)=O)c1ccc(OCc2cccc(c2)-c2ccc(cc2)C(F)(F)F)cc1,0.191308785
Cc1ccc(cc1)-c1c(cnn1C)-c1nn(C)c2ncnc(N3CC[C@@H](C3)N3CCCCC3)c12,-1.301906639
COc1cc(F)c(cc1-c1ccc(cc1CN1[C@H](C)[C@H](OC1=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(C)C,0.509965535
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(O)=O,-0.013122436
COc1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1O,-3.575265681
Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(OC(F)(F)F)cc1,0.17469602
OC(=O)[C@@H]1CSCN1C(=O)[C@@H]1CCC(=O)N1,0.415861515
Nc1nc(N)c2nc(cnc2n1)-c1cccc(O)c1,1.489640389
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c5OCOc5ccc4Cl)ncnc3c2)CC1,0.642537583
CC(C)(C)c1cc(C=C(C#N)C#N)cc(c1O)C(C)(C)C,0.606226529
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,0.504963691
Cn1cc(cn1)-c1[nH]c2cc(NC(=O)[C@H](N)C3CCCCC3)cc3c2c1cn[nH]c3=O,-1.053289574
COc1ccc2nc3CCCCC[C@@H]4C[C@H]4OC(=O)N[C@H](C(=O)N4C[C@@H](C[C@H]4C(=O)N[C@@]4(C[C@H]4C=C)C(=O)NS(=O)(=O)C4CC4)Oc3nc2c1)C(C)(C)C,0.637437967
C#Cc1cccc(Nc2ncnc3cc4OCCOCCOCCOc4cc23)c1,0.299371662
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(nc12)N1CCCC[C@H]1CCO,-2.170143929
CN1C(CC2=C\C(=N\NC(N)=O)C(=O)C=C12)S(O)(=O)=O,0.275343664
O=C(N1CCNCC1)c1ccc(cc1)\C=C\c1n[nH]c2ccccc12,-0.032818357
CC1(C)[C@H](CC[C@@]2(C)C1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@](C)(CC[C@]3(C)CC[C@@]12C)C(O)=O)OC(=O)CCC(O)=O,0.490853989
c1cn(cn1)C(c1ccccc1)c1ccc(cc1)-c1ccccc1,-0.294342911
O[C@H]1[C@H](Oc2cc3oc(cc(=O)c3c(O)c2O)-c2ccccc2)O[C@@H]([C@@H](O)[C@@H]1O)C(O)=O,0.274911559
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)O[C@H]1[C@@H](O)C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3CC[C@@]4(C)[C@H](CCC5C4C[C@@H](O)[C@]4(C)[C@H](CC[C@]54O)C4=CC(=O)OC4)C3)O[C@@H]2C)O[C@@H]1C,-2.499981555
COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1,0.810975397
OCCNC(=O)Cn1ccnc1[N+]([O-])=O,0.515889436
CCCCCCCCCCC(C)(C)C(=O)Nc1c(OC)cc(OC)cc1OC,0.692358549
COc1ccc(cc1O)-c1cc(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2o1,1.691133929
C[C@]1(CCSC(N)=N1)c1cc(c(F)cc1F)-c1cncnc1,0.963806093
Cc1ccc(cc1)N(CC1=NCCN1)c1cccc(O)c1,0.305766126
CCN(CC)c1cc(C)nc2ncnn12,0.487663294
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3c(OC)c12,0.13178254
NC(=O)C([C@@H]1CCN(CCc2ccc3OCCc3c2)C1)(c1ccccc1)c1ccccc1,0.844853068
CCO[C@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)c1ccc(N)c(Cl)c1)C(C)(C)C,1.12865513
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C,-0.232386626
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(oc4cc(O)cc(O)c4c3=O)-c3ccc(O)c(O)c3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.180612223
NC(=O)c1ncn(n1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.602989101
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,-0.861643249
CC\C(c1ccccc1)=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1,-0.381181737
Oc1cc(O)cc(c1)\C=C\c1ccc(O)c(O)c1,-0.335586997
CCN(CC)C(C)C(=O)c1ccccc1,-0.169676154
Clc1cccc(NC(=O)c2ccccn2)c1,0.314276463
OCC(O)COC(=O)c1ccccc1Nc1ccnc2cc(Cl)ccc12,0.899867923
Cc1cc(F)c(Nc2ncnc3cc(OCc4ccccc4)ccc23)cc1O,-0.441870424
CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,0.213101523
CN1CCN(CC1)C(=O)c1cc2cc(Cl)ccc2[nH]1,0.175687193
CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3n(C)ccc3c2)c(O)cc1O,-1.580784577
Cc1cn([C@H]2O[C@@H](CO)[C@H](O)[C@@H]2F)c(=O)[nH]c1=O,0.476305806
CCN1CCN(Cc2ccc(cc2)-c2cc3c(N[C@H](C)c4ccccc4)ncnc3[nH]2)CC1,-0.359329942
Cc1ccc(cc1)S(=O)(=O)n1c(N)nc2ccccc12,0.551236604
O=c1c(cc(cn1-c1ccccc1)-c1ccccn1)-c1ccccc1C#N,0.179191623
CN(C)CC(=O)Nc1ccc2[nH]c(=O)c3ccccc3c2c1,0.308316074
Nc1cc(c(cn1)-c1cc(nc(n1)N1CCOCC1)N1CCOCC1)C(F)(F)F,-0.190324817
COc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,-2.637229511
C[C@H]1CN(C[C@@H](C)N1)c1c(F)c(N)c2c(c1F)n(cc(C(O)=O)c2=O)C1CC1,-0.87616517
COC(=O)CCSCc1ccc(cc1)-c1onc(C)c1NC(=O)OC(C)c1ccccc1Cl,1.87407277
CC(CN(C)C)CN1c2ccccc2CCc2ccccc12,0.772838115
Cc1c[nH]c(n1)-c1cnc(NCCNc2ccc(cn2)C#N)nc1-c1ccc(Cl)cc1Cl,-0.407494974
Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)[nH]n1,1.444723452
CNC(=O)c1cccc(c1)-c1ccc2c(nc(nc2n1)N1CCOC[C@@H]1C)N1CCOC[C@@H]1C,-1.123633585
CNC(=O)c1ccc(C)c(c1)-n1c(C)cc(OCc2ccc(F)cc2F)c(Br)c1=O,0.2845349
CC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1,0.103791973
CC(C)(N)Cc1ccccc1,0.16447606
NC(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21,-0.332962893
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O,0.831294382
CN(C)C(=O)[C@@H]1CC[C@H](NC(=O)C(=O)Nc2ccc(Cl)cn2)[C@H](C1)NC(=O)c1nc2CCN(C)Cc2s1,0.124358366
Cc1cc2c(cc1C(=C)c1ccc(cc1)C(O)=O)C(C)(C)CCC2(C)C,-0.106586574
CCCc1nc2c(C)cc(cc2n1Cc1ccc(cc1)-c1ccccc1C(O)=O)-c1nc2ccccc2n1C,0.558864061
CCCc1c(OCC(O)COc2ccc3c(oc(cc3=O)C(O)=O)c2CCC)ccc(C(C)=O)c1O,0.03177661
Clc1ccc(Cn2cc(C(=O)C(=O)Nc3ccncc3)c3ccccc23)cc1,0.230040646
FC(F)(F)c1cc(cc(c1)C(F)(F)F)C(=O)N1CC[C@@H](C[C@H]1Cc1ccc(Cl)cc1)NC(=O)c1ccnc2ccccc12,0.737241078
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0.224829896
CC(C)(CO)c1cc2cc(NC(=O)C3(CC3)c3ccc4OC(F)(F)Oc4c3)c(F)cc2n1C[C@@H](O)CO,-0.810301679
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,0.58138217700000006
c1nc(cs1)-c1nc2ccccc2[nH]1,0.574951793
CNCCC(Oc1ccccc1OC)c1ccccc1,1.099486396
CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O,0.761338865
O[C@]1(CC[C@@H](CC1)N[C@H]1CCN(C1)C(=O)CNC(=O)c1cccc(c1)C(F)(F)F)c1ccc(cn1)-c1ncccn1,0.69288798
Cc1cc(C2CCCCC2)n(O)c(=O)c1,-0.97146168
Fc1ccc(cc1)-n1cc(CCCCN2CCC3(CC2)OCc2ccccc32)c2ccccc12,0.183503705
NC(=O)c1cccc(c1)-c1cc(Nc2ccc(OC(F)(F)F)cc2)ncn1,0.381449602
CN(C)CCOc1ccc(cc1)C(\c1ccccc1)=C(\CCCl)c1ccccc1,0.975074144
CCCC(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1,0.60752594
CCC(=O)O[C@@H](OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@@H](C[C@H]1C(O)=O)C1CCCCC1)C(C)C,0.228856484
Cc1c(CCO)sc[n+]1Cc1cnc(C)nc1N,0.535474078
COc1cc(OC)cc(C=Cc2ccc(O)cc2)c1,-0.42411136
CC[C@@H](CO)NCCN[C@@H](CC)CO,0.970176893
CC(C)[C@H](NC(=O)N(C)Cc1csc(n1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)Cc1ccccc1,0.781604668
Clc1ccc2c(CCc3cccnc3C2=C2CCNCC2)c1,1.238991813
Cc1ncc(n1CCO)[N+]([O-])=O,0.284472818
C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)c2c(O)cccc12,-0.038600598
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,1.136995217
C[N+]1(C)CCC(CC1)=C(c1ccccc1)c1ccccc1,0.417521967
CNCCCCOc1ccccc1Cc1ccccc1,1.237616337
NC(N)=N,0.088774419
OC(COc1cccc2oc(cc(=O)c12)C(O)=O)COc1cccc2oc(cc(=O)c12)C(O)=O,0.848936049
COc1cc2C[C@H](C)[C@@H](C)Cc3cc4OCOc4c(OC)c3-c2c(OC)c1OC,0.576795776
OC(=O)COCCN1CCN(CC1)[C@H](c1ccccc1)c1ccc(Cl)cc1,0.636895668
CCc1cccc2c3CCOC(CC)(CC(O)=O)c3[nH]c12,-0.030868623
Fc1ccc(cc1)C(=O)CCCN1CCC(=CC1)n1c2ccccc2[nH]c1=O,0.458185302
Cc1cc(cc(C)c1Oc1nc(Nc2ccc(cc2)C#N)nc(N)c1Br)C#N,0.517151164
NC(=N)NC(=O)c1nc(Cl)c(N)nc1N,0.267750089
CCCCCOc1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)C(=O)NC1CC(O)C(O)NC(=O)C2C(O)C(C)CN2C(=O)C(NC(=O)C(NC(=O)C2CC(O)CN2C(=O)C(NC1=O)C(C)O)C(O)C(O)c1ccc(O)cc1)C(C)O,-0.038891062
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,0.342407154
CC(N)C12CC3CC(CC(C3)C1)C2,-0.619442426
COc1ccc(cc1)CN(CCN(C)C)c1ccccn1,-0.29285497
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,0.6354317
CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,0.680673427
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,-0.255092984
CN(C)CCCO[C@H]1[C@H](O[C@@H]2OC(C)(C)O[C@H]12)[C@H](O)CO,0.742351516
Nc1nc(S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,-0.843222258
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0.424293062
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(O)ncnc12,-0.525060445
COc1ccc(cc1O)[C@@H]1CC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)cc2O1,0.512392415
CNC(=O)c1cnn(c1)-c1nc(N)c2ncn([C@@H]3O[C@H](CO)C(O)C3O)c2n1,0.807508771
Cc1c(nc2ccc(F)cc2c1C(O)=O)-c1ccc(cc1)-c1ccccc1F,0.549485462
COc1ccc(NC(=O)c2ccc(cc2)C(=N)N(C)C)c(c1)C(=O)Nc1ccc(Cl)cn1,0.575789025
COc1cc2CCN3C[C@H](CC(C)C)C(=O)C[C@H]3c2cc1OC,0.104607192
OS(=O)(=O)NC1CCCCC1,0.140746354
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.711088453
OCCOCCN1CCN(CC1)C(c1ccccc1)c1ccc(Cl)cc1,0.180374312
CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)-c2cccc3[nH]ncc23)CC1,-0.786910352
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,-0.075128147
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2cc(OC)c(OC)c(OC)c2)cc1OC,0.585977943
CC(=O)NS(=O)(=O)c1ccc(N)cc1,0.802413137
OC(=O)[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,-0.07525731
CN1C(CCl)Nc2cc(Cl)c(cc2S1(=O)=O)S(N)(=O)=O,0.484921044
CCOC(=O)C1=C(COCCN)NC(C)=C(C1c1ccccc1Cl)C(=O)OC,-0.188396174
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0.822590041
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12,-1.111055766
CN(C)c1c(C)n(C)n(-c2ccccc2)c1=O,-0.226554149
CCS(=O)(=O)N1CC(CC#N)(C1)n1cc(cn1)-c1ncnc2[nH]ccc12,0.309161934
C[C@H](CCC(O)=O)[C@@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.451576934
Cc1nccn1CC1CCc2c(C1=O)c1ccccc1n2C,0.528824471
OS(=O)(=O)Oc1ccc(cc1)C(c1ccc(OS(O)(=O)=O)cc1)c1ccccn1,0.754354561
N#Cc1ccc(cc1)C1CCCc2cncn12,0.535344717
OC(=O)c1cc(ccc1O)\N=N\c1ccc(O)c(c1)C(O)=O,0.508928609
OC(=O)CC[C@H]1CC[C@@](CC1)(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1,0.798987961
O=S(=O)(N1CCCNCC1)c1cccc2cnccc12,-0.510228035
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)c1ncccn1,-0.169635585
CCC(=O)NCC[C@@H]1CCc2ccc3OCCc3c12,0.759534169
CN1C[C@H]2[C@H](C1)c1cc(Cl)ccc1Oc1ccccc21,-0.474816968
COC(=O)C[C@](O)(CCCC(C)(C)O)C(=O)O[C@H]1[C@H]2c3cc4OCOc4cc3CCN3CCC[C@]23C=C1OC,-1.327703826
COc1cccc(c1)N1CCN(CC1)C1=Nc2c(F)cccc2[C@H](CC(O)=O)N1c1cc(ccc1OC)C(F)(F)F,-0.236136848
C[C@@H]1CC2=C(CCC(=O)C2)[C@H]2CC[C@@]3(C)[C@H](CC[C@@]3(O)C#C)C12,-0.469388096
C[C@]12CC[C@H]3[C@@H](CC(=O)[C@H]4C\C(CC[C@]34C)=N\OCCN)[C@@H]1CCC2=O,0.103805971
N#Cc1cc(ccn1)-c1n[nH]c(n1)-c1ccncc1,1.021093812
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,0.903713023
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,-0.102216242
CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C/CCN3CCN(C)CC3)c2c1,-1.124054433
C(C1=NCCN1)c1cccc2ccccc12,-0.011390628
CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O,0.776533905
O=c1n([se]c2ccccc12)-c1ccccc1,0.549042074
C[C@@H]1CCN(CCN1C(=O)c1cc(C)ccc1-n1nccn1)c1nc2cc(Cl)ccc2o1,0.445074436
Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)C(C)(C)C,0.086399912
OC(=O)c1ccc(cc1)-n1nc(nc1-c1ccccc1O)-c1ccccc1O,-0.81783028
C[C@@H](Oc1cc(cnc1N)-c1cnn(c1)C1CCNCC1)c1c(Cl)ccc(F)c1Cl,-0.013931273
NCCCC(N)(C(F)F)C(O)=O,0.712108253
CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c1nc(N)[nH]c2=O,0.70085755
CN(C)CCC=C1c2ccccc2CCc2ccccc12,0.415845051
CC(=O)OCC[N+](C)(C)C,-0.355997261
C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(CC3)Nc3cccc(F)c3)cc2)CCN1,0.988780936
CNC(=O)CN1CCN2CCN(CC(=O)NC)CC(=O)O[Gd](OC(=O)C1)OC(=O)C2,-0.110283476
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1ccc(Cl)c(Cc2ccc(O[C@H]3CCOC3)cc2)c1,-0.286519674
CCCS(=O)c1ccc2nc(NC(=O)OC)[nH]c2c1,-0.351170504
COc1cc2n(cc(C(O)=O)c(=O)c2cc1Cc1cccc(Cl)c1F)[C@H](CO)C(C)C,1.230595235
CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,-0.946241498
Fc1ccc(cc1)-c1n(Cc2ccc(F)cc2Cl)nc2c(cccc12)C(F)(F)F,0.443349645
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(\C=C/c3scnc3C)=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C)c1csc(N)n1,-1.112018352
O=C(Nc1cccc2c1oc(cc2=O)-c1nnn[nH]1)c1ccc(OCCCCc2ccccc2)cc1,-0.011874613
CN(C)CC\C=C1/c2ccccc2CSc2ccccc12,-0.481685362
CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,1.129838339
FC(F)(F)c1cc(cc(c1)C(F)(F)F)-c1ncn(\C=C/C(=O)NNc2cnccn2)n1,-1.574763514
COc1ccc2[nH]c(nc2c1)[S@@](=O)Cc1ncc(C)c(OC)c1C,0.631016657
Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,0.34606986
CCNC(=O)\C=C\c1cccc(Br)c1,0.571519433
C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1,0.445551605
Cc1cccc(n1)-c1nn2CCCc2c1-c1ccnc2ccc(cc12)C(N)=O,-0.298883679
CC(C)c1cc(nc(N)n1)-c1ccc(F)c2ccccc12,0.192813244
CC1=CC(=O)c2ccccc2C1=O,-0.41774767
Cc1ccc(cc1Cc1ccc(s1)-c1ccc(F)cc1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.244103174
N=C1NC(=O)N2CC12,-0.450293552
CCCCCCCCCCCCCCCCCCCCCC(O)=O,0.12032096
COc1cc2c(cc1O)occ(-c1ccc(O)cc1)c2=O,-0.364234548
CCN(CC)C(=O)c1cccnc1,0.095518617
CN1CCOC(c2ccccc2)c2ccccc2C1,0.467479098
CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,-0.252551638
OC[C@H]1O[C@H](C[C@@H]1O)n1cc(Br)c(=O)[nH]c1=O,-0.462189781
CN(c1ncccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O,0.059900807
FC(F)C(F)(F)COc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1,0.147562819
Cn1c(ccc1-c1ccc2NC(=S)OC(C)(C)c2c1)C#N,0.248484945
C[C@](O)(COc1ccc(cc1)C#N)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,-0.703335071
CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)c1ccccc1,0.110313477
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(cc2)C(C)(C)C)nc(nc1OCCO)-c1ncccn1,0.577175966
CCN1CCCC(C1)OC(=O)C(c1ccccc1)c1ccccc1,-0.401587722
CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1,-0.13414739
COc1cc(cc(OC)c1OC)\C=C\C(N)=O,-0.79215544
OC(=O)c1ccccc1,0.071660083
Nc1nc(Nc2ccc3CC[C@@H](CCc3c2)N2CCCC2)nn1-c1cc2CCCc3ccccc3-c2nn1,0.167895736
CC[N+](C)(C)c1cccc(O)c1,0.067551299
CCCc1cc(=O)[nH]c(=S)[nH]1,-0.074924729
CCn1cc(C(O)=O)c(=O)c2cc3OCOc3cc12,0.470654034
COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,-0.310639624
C1CCc2nnnn2CC1,-0.417573169
CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc12,0.652617642
CC(C)NCC(O)COc1ccccc1CC=C,-0.371125945
C[C@H](Oc1ccc(cc1C(=O)N1CCN(CC1)c1ncc(cc1F)C(F)(F)F)S(C)(=O)=O)C(F)(F)F,0.130315879
CCOC(=O)c1ccc(O)cc1,-0.059892932
C1CN2Cc3ccccc3N=C2C1,-0.251792985
Cc1cc(ccc1\N=N\c1ccc2c(cc(c(N)c2c1O)S(O)(=O)=O)S(O)(=O)=O)-c1ccc(c(C)c1)\N=N\c1ccc2c(cc(c(N)c2c1O)S(O)(=O)=O)S(O)(=O)=O,-0.018153682
OC(=O)c1ccc2nc(oc2c1)-c1cc(Cl)cc(Cl)c1,0.469152951
C[C@H]1CC2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(C)=O)C(=O)COC(C)=O,0.134772487
COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(O)=O)cc1,0.662619224
CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,1.029701358
CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C,0.289365329
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,-0.003965591
Cc1cncc(CN2CCC(CC2)=C2c3ccc(Cl)cc3CCc3cccnc23)c1,-1.043680171
COc1ccc(OC)c(c1)C(O)CNC(=O)CN,-0.837388968
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]33CCC(=O)O3)[C@H]12,-0.117377886
CNC(=O)c1c(oc2cc(N(CCO)S(C)(=O)=O)c(cc12)C1CC1)-c1ccc(F)cc1,0.483541147
CN1CCC(COc2cnc(nc2)-c2cccc(Cn3nc(ccc3=O)-c3cccc(c3)C#N)c2)CC1,-0.176279644
NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1C(F)(F)F,-0.681856413
CC(C(O)=O)c1cccc(c1)C(=O)c1ccccc1,-0.546034405
CC(C)c1ccc(C)c2c(cc(C)c2c1)S(O)(=O)=O,-0.162701941
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,-0.340383743
CNC[C@H](O)c1cccc(O)c1,0.527227275
OC(=O)C1CSCN1,0.164769381
OC(=O)CCCCN(CCc1ccccc1OCc1ccc(CCc2ccccc2)cc1)Cc1ccc(cc1)C(O)=O,-0.018675132
C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(O)=O)CC[C@@]1(C)c1cccc(O)c1,-0.37348280700000003
CCCc1nc(C)c2n1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(CC)CC1,0.262083143
CC(C)(C)OC(=O)c1ncn-2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc-21,-0.261174971
CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,-0.352208625
CC[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#C,0.003864629
Nc1nccc2n(cnc12)[C@@H]1O[C@H](CO)C(O)C1O,0.797528482
